driveruuid,week_date,Acceptance rate,Cancellation rate
1922032d-26ad-469d-8747-75dc05d5c491,5/23/2022,0.34,0.06
64923075-5efb-4956-9b69-3b888ad7678e,5/23/2022,0.64,0.07
1628d416-3002-4cec-8f38-1453b708e531,5/23/2022,0.72,0.03
1272b7dc-ff72-4ae0-a503-bcf9ebb72d92,5/23/2022,0.63,0.09
53a49fa2-8f9f-4db5-b366-8f82fb7642df,5/23/2022,0.81,0.07
9210887c-3841-4e0b-b25e-448effb3a998,5/23/2022,0.88,0.07
72a84bb0-1e0c-41a7-bd05-36fb504d240a,5/23/2022,0.54,0.01
642190f4-6e94-464d-b722-af7053996efe,5/23/2022,0.85,0.16
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,5/23/2022,0.58,0.09
ed8891c2-61c7-4da3-946b-825244bba311,5/23/2022,0.93,0.11
d2b3740f-58bb-47f7-b535-0238cab0e103,5/23/2022,0.64,0.08
405d3aa0-9a4f-4078-9897-1aeb99a83d76,5/23/2022,0.79,0.04
9dc18c52-52d1-492e-a951-961da5bd2c55,5/23/2022,0.97,0.01
f68b9f60-5b50-49d1-9617-a081765fd6ac,5/23/2022,0.64,0.05
bfd0d598-2c03-497b-b1a2-427085042c54,5/23/2022,0.77,0.03
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,5/23/2022,0.28,0.03
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,5/23/2022,0.46,0.01
d1326348-cea6-4e6b-bf82-b536959797ad,5/23/2022,0.75,0.09
0c09298b-4156-483c-b8ca-f7bff13693d3,5/23/2022,0.51,0.03
fed9343c-8330-415e-ac41-9882cfa6d0e1,5/23/2022,0.5,0.03
208e8401-5bae-45ec-aa3d-4f27c9d708af,5/23/2022,0.78,0.03
14c6409d-e39c-4f52-8c9a-d1a4498941dc,5/23/2022,0.83,0.05
5d4648bc-0f23-4920-a379-1af360dcad0b,5/23/2022,0.77,0.01
03e58d6e-0265-4b6f-9b81-2f272a8b2169,5/23/2022,0.67,0.08
9e24c0a8-9c80-458f-9582-b0c5205df7fb,5/23/2022,0.75,0.1
92679160-f742-4424-a6df-b6424ee49c81,5/23/2022,0.54,0.05
5e4b7f3c-d9f8-4eba-9738-26b25a70ccc1,5/23/2022,0.61,0.02
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,5/23/2022,0.4,0
45b9f293-e216-4c4f-882c-97d9c14aede3,5/23/2022,0.43,0.01
62588413-4dad-4b90-93e4-819f63bdae67,5/23/2022,0.74,0.06
89642f6a-b855-41ff-8368-ca13e8627765,5/23/2022,0.39,0.04
e5f6d686-c02b-4b04-b2f4-0a8de64f8bc7,5/23/2022,0.76,0.02
c596538a-c369-4e99-bc47-8619c87ba857,5/23/2022,0.6,0.06
12a5bc2f-f6e0-4f6e-970d-39a9886521db,5/23/2022,0.67,0.08
34d33c7e-2f23-48ef-a957-59ab8bd5eb1e,5/23/2022,0.37,0.04
7043246b-2b90-4673-ba40-920dc13eb064,5/23/2022,0.58,0.02
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,5/23/2022,0.52,0.03
f461930b-f3b0-42a2-989d-21551dd730ad,5/23/2022,0.63,0.02
cc955133-9e3a-4959-bc22-4eebe4236412,5/23/2022,0.92,0.05
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,5/23/2022,0.57,0.06
ab0c2d68-737b-4b39-a2bd-a57068184096,5/23/2022,0.66,0.09
99e0998d-8450-4e08-a69a-91fdbfb2881c,5/23/2022,0.41,0.01
aaa6c3f6-f318-48af-a618-227129cef951,5/23/2022,0.56,0.08
fcd39e00-30e7-4893-9a26-907e29d33f22,5/23/2022,1,0.01
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,5/23/2022,0.43,0.04
0c219f52-1435-4b21-994a-6a3bd25d974e,5/23/2022,0.5,0
d5b92e0a-b71d-4fe4-9590-c784e402246a,5/23/2022,0.53,0.03
8b58fe38-1968-41e3-ae48-581e0bf98a2b,5/23/2022,0.39,0.02
e4849005-bd6f-4c44-bfb5-09c0a70c672c,5/23/2022,0.87,0.04
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,5/23/2022,0.59,0.03
1e2a43b1-10c7-4530-8582-9004904da430,5/23/2022,0.58,0.04
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,5/23/2022,0.59,0.04
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,5/23/2022,0.53,0.05
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,5/23/2022,0.59,0.07
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,5/23/2022,0.64,0.06
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,5/23/2022,0.55,0.07
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,5/23/2022,0.32,0.04
34e8476d-0af3-4470-ac87-9889108f6e8f,5/23/2022,0.78,0.05
067be17a-38d3-4a03-89f6-8755902ded15,5/23/2022,0.37,0.05
39926f66-aa59-42b6-b0d4-3b3f74e9e6c1,5/23/2022,0.6,0.03
f84bdc76-7326-42b3-a4b3-6039e18f7201,5/23/2022,0.7,0.03
315b1906-7c4a-4c88-ae96-5078475a0d1a,5/23/2022,0.25,0.01
10331f84-271a-4d04-87db-c1f06705b140,5/23/2022,0.61,0.06
cecb38c2-dce3-4913-9377-a64e343cf1b8,5/23/2022,0.3,0.02
e9bb15c1-dbeb-45e4-b090-0136d3b34404,5/23/2022,0.75,0.05
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,5/23/2022,0.57,0.05
515790fe-a75c-4cb5-a771-f0f849ddc81d,5/23/2022,0.91,0.06
b10b31e4-41c7-483a-a996-9ccf1c28a092,5/23/2022,0.96,0.11
323201ca-8674-4758-be32-7369a820c1c4,5/23/2022,0.64,0.07
461cf9e4-a069-4405-83c3-5893606468f8,5/23/2022,0.62,0.04
0abee682-7cb7-4a49-97e0-a112d05f2dac,5/23/2022,0.76,0.05
8db60dc8-849c-495d-b242-c02bdce90b20,5/23/2022,0.45,0.05
f72ce798-c3cf-4edc-a498-14d50cdcea3f,5/23/2022,0.83,0.03
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,5/23/2022,0.5,0.07
7b0b6906-c20d-406c-8965-74bc802ace96,5/23/2022,0.23,0.03
9073aad1-5513-4b24-adeb-adeba7f2c3fc,5/23/2022,0.46,0.03
42d1861f-7e1c-4d83-b912-84a7351870c4,5/23/2022,0.95,0.16
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,5/23/2022,0.51,0.01
5070b315-eba0-4478-bd47-2fc1318bec56,5/23/2022,0.64,0.03
cefa509f-c3db-4a0a-a591-436cda98f832,5/23/2022,0.98,0.03
0bd4c66a-edb4-4b46-b789-903fec02357b,5/23/2022,0.4,0.01
5dd17596-5fbf-45e0-83fc-03051c652f3e,5/23/2022,0.73,0.04
a20cd138-ffad-455d-a834-a6344531b3dc,5/23/2022,0.5,0.04
33e193cf-2ae5-4763-a586-7d90d15746ca,5/23/2022,0.5,0.05
c4328d0c-7df6-458b-9ee3-c355a0489473,5/23/2022,0.61,0.07
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,5/23/2022,0.46,0.02
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,5/23/2022,0.54,0.02
38892d97-929e-419b-8e77-28ead1e48ba9,5/23/2022,0.71,0.01
20d07bbf-55f4-433d-a223-0bfe23dc30f7,5/23/2022,0.94,0.12
be275976-4a8e-40bf-8213-2c587daf70f1,5/23/2022,0.59,0.07
b5d818d9-f75f-48d5-8bb2-092e8ced6624,5/23/2022,0.85,0.04
5e4b7f3c-d9f8-4eba-9738-26b25a70ccc1,5/30/2022,0.55,0.03
0bdd3185-d66b-49bd-a2e4-09d329fa4f99,5/30/2022,0.58,0.06
e9bb15c1-dbeb-45e4-b090-0136d3b34404,5/30/2022,0.7,0.07
b10b31e4-41c7-483a-a996-9ccf1c28a092,5/30/2022,0.95,0.09
323201ca-8674-4758-be32-7369a820c1c4,5/30/2022,0.52,0.05
89642f6a-b855-41ff-8368-ca13e8627765,5/30/2022,0.48,0.05
461cf9e4-a069-4405-83c3-5893606468f8,5/30/2022,0.34,0.03
7043246b-2b90-4673-ba40-920dc13eb064,5/30/2022,0.54,0.02
f461930b-f3b0-42a2-989d-21551dd730ad,5/30/2022,0.59,0.01
14761a49-b3fe-4037-946d-c6fb92592453,5/30/2022,0.97,0.03
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,5/30/2022,0.65,0.07
ab0c2d68-737b-4b39-a2bd-a57068184096,5/30/2022,0.58,0.05
9073aad1-5513-4b24-adeb-adeba7f2c3fc,5/30/2022,0.33,0.05
99e0998d-8450-4e08-a69a-91fdbfb2881c,5/30/2022,0.38,0.02
5070b315-eba0-4478-bd47-2fc1318bec56,5/30/2022,0.8,0.03
cefa509f-c3db-4a0a-a591-436cda98f832,5/30/2022,0.98,0.04
d1326348-cea6-4e6b-bf82-b536959797ad,5/30/2022,0.62,0.05
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,5/30/2022,0.47,0.04
361c6caa-dc5c-44da-aaa2-5c029103a71d,5/30/2022,0.59,0.05
0c219f52-1435-4b21-994a-6a3bd25d974e,5/30/2022,0.43,0.02
33e193cf-2ae5-4763-a586-7d90d15746ca,5/30/2022,0.42,0.05
8b58fe38-1968-41e3-ae48-581e0bf98a2b,5/30/2022,0.31,0.02
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,5/30/2022,0.42,0.04
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,5/30/2022,0.35,0.02
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,5/30/2022,0.3,0.03
38892d97-929e-419b-8e77-28ead1e48ba9,5/30/2022,0.62,0.05
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,5/30/2022,0.45,0.06
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,5/30/2022,0.38,0.06
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,5/30/2022,0.57,0.06
20d07bbf-55f4-433d-a223-0bfe23dc30f7,5/30/2022,0.87,0.06
be275976-4a8e-40bf-8213-2c587daf70f1,5/30/2022,0.58,0.06
067be17a-38d3-4a03-89f6-8755902ded15,5/30/2022,0.34,0.03
144fde1a-cd59-4d50-bb05-b7a7a1619ba6,5/30/2022,0.35,0.1
78f663f1-4360-4ef9-9f56-883bbeb5b8c9,5/30/2022,0.41,0.03
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,5/30/2022,0.33,0.01
f810980d-f9e5-433d-8d7b-6fd0b28ef69f,5/30/2022,0.18,0.01
1922032d-26ad-469d-8747-75dc05d5c491,5/30/2022,0.27,0.03
7604dc69-5970-43cb-8dea-b83b8f2e0c6a,5/30/2022,0.72,0.05
a15cf4c0-1eeb-4ed6-b3dc-9bcda032811b,5/30/2022,0.82,0.05
68bd580b-4a47-461c-9b5c-6f03ff4c5588,5/30/2022,0.66,0.06
dcd23a1e-f5c0-4157-bf95-372c357b9dbf,5/30/2022,0.56,0.09
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,5/30/2022,0.41,0
45b9f293-e216-4c4f-882c-97d9c14aede3,5/30/2022,0.34,0.01
9738f0ac-95e0-417f-976e-bc6be66eb636,5/30/2022,0.25,0.06
62588413-4dad-4b90-93e4-819f63bdae67,5/30/2022,0.77,0.07
c596538a-c369-4e99-bc47-8619c87ba857,5/30/2022,0.47,0.06
12a5bc2f-f6e0-4f6e-970d-39a9886521db,5/30/2022,0.68,0.06
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,5/30/2022,0.55,0.04
39a93eed-1532-4233-bfcd-a5bb02e1f92c,5/30/2022,1,0.17
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,5/30/2022,0.37,0.08
f6664721-82f6-4be7-a36c-45414ac7590e,5/30/2022,0.84,0.02
4d8aa9ad-1a8a-4890-883e-a366581e4297,5/30/2022,0.7,0.04
caf6d8bc-6158-4861-bb88-bba309bb3e17,5/30/2022,0.76,0.09
cc955133-9e3a-4959-bc22-4eebe4236412,5/30/2022,0.88,0.06
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,5/30/2022,0.6,0.09
aaa6c3f6-f318-48af-a618-227129cef951,5/30/2022,0.39,0.06
dd8bb6bd-e554-4aba-8b43-c80b1a54ba75,5/30/2022,0.78,0.05
60e24218-a9cd-4344-a79e-ddbc78345e34,5/30/2022,0.84,0.04
bc079d17-2d44-442b-8bb5-40e9e3d7c161,5/30/2022,0.57,0.1
d5b92e0a-b71d-4fe4-9590-c784e402246a,5/30/2022,0.55,0.03
e4849005-bd6f-4c44-bfb5-09c0a70c672c,5/30/2022,0.92,0.07
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,5/30/2022,0.48,0.02
1e2a43b1-10c7-4530-8582-9004904da430,5/30/2022,0.6,0.04
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,5/30/2022,0.59,0.02
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,5/30/2022,0.51,0.05
7aaa534b-c9e7-4179-88f8-7ff117e532e8,5/30/2022,0.79,0.06
27b43006-eaa1-4cab-9d4d-7d964ff20c01,5/30/2022,0.5,0.03
34e8476d-0af3-4470-ac87-9889108f6e8f,5/30/2022,0.69,0.04
238abf7a-3126-4941-b34c-9f103fda244c,5/30/2022,0.33,0.08
05b21f09-82bd-4700-b129-2924d9caa0c8,5/30/2022,0.57,0.07
f9046c0a-d30b-4819-b042-8def806c7f47,5/30/2022,0.9,0.11
39926f66-aa59-42b6-b0d4-3b3f74e9e6c1,5/30/2022,0.57,0.03
e52d0821-afb7-49d8-b5ad-ab6750877095,5/30/2022,0.69,0.05
615de540-b8f8-45fb-b747-d7c917290621,5/30/2022,0.45,0.02
315b1906-7c4a-4c88-ae96-5078475a0d1a,5/30/2022,0.17,0
0c358067-f69e-4ace-864a-365d4a2edb35,5/30/2022,0.47,0.09
10331f84-271a-4d04-87db-c1f06705b140,5/30/2022,0.47,0.03
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,5/30/2022,0.53,0.05
515790fe-a75c-4cb5-a771-f0f849ddc81d,5/30/2022,0.96,0.04
1628d416-3002-4cec-8f38-1453b708e531,5/30/2022,0.67,0.03
34d33c7e-2f23-48ef-a957-59ab8bd5eb1e,5/30/2022,0.33,0.07
f72ce798-c3cf-4edc-a498-14d50cdcea3f,5/30/2022,0.8,0.02
53a49fa2-8f9f-4db5-b366-8f82fb7642df,5/30/2022,0.7,0.09
9210887c-3841-4e0b-b25e-448effb3a998,5/30/2022,0.88,0.1
72a84bb0-1e0c-41a7-bd05-36fb504d240a,5/30/2022,0.47,0.01
642190f4-6e94-464d-b722-af7053996efe,5/30/2022,0.84,0.08
d2b3740f-58bb-47f7-b535-0238cab0e103,5/30/2022,0.6,0.13
9dc18c52-52d1-492e-a951-961da5bd2c55,5/30/2022,0.93,0.03
f68b9f60-5b50-49d1-9617-a081765fd6ac,5/30/2022,0.53,0.05
bfd0d598-2c03-497b-b1a2-427085042c54,5/30/2022,0.67,0.05
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,5/30/2022,0.51,0.04
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,5/30/2022,0.6,0.03
0c09298b-4156-483c-b8ca-f7bff13693d3,5/30/2022,0.54,0.03
0bd4c66a-edb4-4b46-b789-903fec02357b,5/30/2022,0.3,0.01
5dd17596-5fbf-45e0-83fc-03051c652f3e,5/30/2022,0.69,0.06
a20cd138-ffad-455d-a834-a6344531b3dc,5/30/2022,0.57,0.03
208e8401-5bae-45ec-aa3d-4f27c9d708af,5/30/2022,0.65,0.03
c4328d0c-7df6-458b-9ee3-c355a0489473,5/30/2022,0.5,0.02
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,5/30/2022,0.44,0.01
9e24c0a8-9c80-458f-9582-b0c5205df7fb,5/30/2022,0.7,0.11
92679160-f742-4424-a6df-b6424ee49c81,5/30/2022,0.51,0.06
b5d818d9-f75f-48d5-8bb2-092e8ced6624,5/30/2022,0.89,0.04
71ed57b7-5990-4be1-9e7c-86c2d579dba0,5/30/2022,0.58,0.03
93ddd865-e75c-4a11-8d67-028b69b43ce2,5/30/2022,0.4,0.06
04e74726-02e7-488c-acb1-cb2368fe439c,5/30/2022,0.76,0.08
cecb38c2-dce3-4913-9377-a64e343cf1b8,5/30/2022,0.32,0.04
a47f18fb-8ecc-4ea9-9bed-74dc50e50959,5/30/2022,0.42,0.05
64923075-5efb-4956-9b69-3b888ad7678e,5/30/2022,0.64,0.05
2381265f-c6b6-4eed-b612-05be3016ce84,5/30/2022,0.36,0.05
e5f6d686-c02b-4b04-b2f4-0a8de64f8bc7,5/30/2022,0.59,0.03
f2aaf01a-04e0-49a6-a7f1-0b80232116b4,5/30/2022,0.66,0.08
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,5/30/2022,0.42,0.04
405d3aa0-9a4f-4078-9897-1aeb99a83d76,5/30/2022,0.67,0.04
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,5/30/2022,0.24,0.04
fcd39e00-30e7-4893-9a26-907e29d33f22,5/30/2022,0.98,0.05
1c91b39f-dd34-4a88-90a2-88c75dd4c286,5/30/2022,0.5,0.04
391efe5a-fabf-43bd-a5e7-6f7ace587bd2,5/30/2022,0.72,0.09
14c6409d-e39c-4f52-8c9a-d1a4498941dc,5/30/2022,0.94,0.09
98052e38-401e-4b48-a962-73f160b12dab,5/30/2022,0.64,0.06
c48d9352-5783-4c41-93b3-ab8a63b06c32,5/30/2022,0.3,0.03
5d4648bc-0f23-4920-a379-1af360dcad0b,5/30/2022,0.68,0.02
6c2ca9f5-21f9-483d-b884-62f9712c3d30,5/30/2022,0.61,0.08
e4764db0-0e1b-4de6-8ce8-3df3a186f0a2,5/30/2022,0.42,0.05
03e58d6e-0265-4b6f-9b81-2f272a8b2169,5/30/2022,0.7,0.03
9c6be7ac-5195-4cc3-837d-d0028b069729,5/30/2022,0.67,0.14
405d3aa0-9a4f-4078-9897-1aeb99a83d76,6/6/2022,0.72,0.07
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,6/6/2022,0.33,0.05
fcd39e00-30e7-4893-9a26-907e29d33f22,6/6/2022,0.99,0.08
1c91b39f-dd34-4a88-90a2-88c75dd4c286,6/6/2022,0.55,0.04
5dd17596-5fbf-45e0-83fc-03051c652f3e,6/6/2022,0.69,0.03
14c6409d-e39c-4f52-8c9a-d1a4498941dc,6/6/2022,0.95,0.04
98052e38-401e-4b48-a962-73f160b12dab,6/6/2022,0.59,0.05
5d4648bc-0f23-4920-a379-1af360dcad0b,6/6/2022,0.58,0.02
6c2ca9f5-21f9-483d-b884-62f9712c3d30,6/6/2022,0.79,0.07
e4764db0-0e1b-4de6-8ce8-3df3a186f0a2,6/6/2022,0.48,0.03
03e58d6e-0265-4b6f-9b81-2f272a8b2169,6/6/2022,0.64,0.04
9c6be7ac-5195-4cc3-837d-d0028b069729,6/6/2022,0.71,0.09
9e24c0a8-9c80-458f-9582-b0c5205df7fb,6/6/2022,0.85,0.04
b5d818d9-f75f-48d5-8bb2-092e8ced6624,6/6/2022,0.88,0.05
71ed57b7-5990-4be1-9e7c-86c2d579dba0,6/6/2022,0.72,0.06
f9046c0a-d30b-4819-b042-8def806c7f47,6/6/2022,0.8,0.07
0bdd3185-d66b-49bd-a2e4-09d329fa4f99,6/6/2022,0.52,0.06
62588413-4dad-4b90-93e4-819f63bdae67,6/6/2022,0.66,0.07
a47f18fb-8ecc-4ea9-9bed-74dc50e50959,6/6/2022,0.41,0.05
64923075-5efb-4956-9b69-3b888ad7678e,6/6/2022,0.58,0.05
1272b7dc-ff72-4ae0-a503-bcf9ebb72d92,6/6/2022,0.67,0.13
34d33c7e-2f23-48ef-a957-59ab8bd5eb1e,6/6/2022,0.39,0.08
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,6/6/2022,0.43,0.08
f72ce798-c3cf-4edc-a498-14d50cdcea3f,6/6/2022,0.73,0.05
14761a49-b3fe-4037-946d-c6fb92592453,6/6/2022,0.9,0.02
72a84bb0-1e0c-41a7-bd05-36fb504d240a,6/6/2022,0.49,0.01
8bf41bcd-0a7a-4dd6-aabf-fd225cce5c30,6/6/2022,0.26,0.06
99e0998d-8450-4e08-a69a-91fdbfb2881c,6/6/2022,0.35,0.03
9dc18c52-52d1-492e-a951-961da5bd2c55,6/6/2022,0.92,0.04
f68b9f60-5b50-49d1-9617-a081765fd6ac,6/6/2022,0.57,0.1
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,6/6/2022,0.6,0.04
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,6/6/2022,0.46,0.03
0c09298b-4156-483c-b8ca-f7bff13693d3,6/6/2022,0.57,0.02
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,6/6/2022,0.32,0
0bd4c66a-edb4-4b46-b789-903fec02357b,6/6/2022,0.34,0.01
361c6caa-dc5c-44da-aaa2-5c029103a71d,6/6/2022,0.66,0.05
a20cd138-ffad-455d-a834-a6344531b3dc,6/6/2022,0.53,0.04
208e8401-5bae-45ec-aa3d-4f27c9d708af,6/6/2022,0.64,0.04
c4328d0c-7df6-458b-9ee3-c355a0489473,6/6/2022,0.47,0.04
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,6/6/2022,0.48,0.05
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,6/6/2022,0.37,0.03
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,6/6/2022,0.57,0.1
20d07bbf-55f4-433d-a223-0bfe23dc30f7,6/6/2022,0.79,0.08
92679160-f742-4424-a6df-b6424ee49c81,6/6/2022,0.49,0.05
39926f66-aa59-42b6-b0d4-3b3f74e9e6c1,6/6/2022,0.57,0.03
e52d0821-afb7-49d8-b5ad-ab6750877095,6/6/2022,0.6,0.03
615de540-b8f8-45fb-b747-d7c917290621,6/6/2022,0.56,0.04
315b1906-7c4a-4c88-ae96-5078475a0d1a,6/6/2022,0.22,0.03
0c358067-f69e-4ace-864a-365d4a2edb35,6/6/2022,0.47,0.09
10331f84-271a-4d04-87db-c1f06705b140,6/6/2022,0.5,0.05
e9bb15c1-dbeb-45e4-b090-0136d3b34404,6/6/2022,0.62,0.08
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,6/6/2022,0.43,0.02
1922032d-26ad-469d-8747-75dc05d5c491,6/6/2022,0.3,0.01
515790fe-a75c-4cb5-a771-f0f849ddc81d,6/6/2022,0.91,0.1
b10b31e4-41c7-483a-a996-9ccf1c28a092,6/6/2022,0.89,0
89642f6a-b855-41ff-8368-ca13e8627765,6/6/2022,0.49,0.05
1628d416-3002-4cec-8f38-1453b708e531,6/6/2022,0.53,0.03
9210887c-3841-4e0b-b25e-448effb3a998,6/6/2022,0.92,0.06
f2aaf01a-04e0-49a6-a7f1-0b80232116b4,6/6/2022,0.76,0.15
642190f4-6e94-464d-b722-af7053996efe,6/6/2022,0.87,0.05
d2b3740f-58bb-47f7-b535-0238cab0e103,6/6/2022,0.66,0.12
aaa6c3f6-f318-48af-a618-227129cef951,6/6/2022,0.42,0.08
dd8bb6bd-e554-4aba-8b43-c80b1a54ba75,6/6/2022,0.89,0.17
60e24218-a9cd-4344-a79e-ddbc78345e34,6/6/2022,0.81,0.07
d5b92e0a-b71d-4fe4-9590-c784e402246a,6/6/2022,0.57,0.04
391efe5a-fabf-43bd-a5e7-6f7ace587bd2,6/6/2022,0.55,0.08
e4849005-bd6f-4c44-bfb5-09c0a70c672c,6/6/2022,0.89,0.1
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,6/6/2022,0.45,0.02
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,6/6/2022,0.53,0.07
27b43006-eaa1-4cab-9d4d-7d964ff20c01,6/6/2022,0.56,0.05
34e8476d-0af3-4470-ac87-9889108f6e8f,6/6/2022,0.72,0.07
05b21f09-82bd-4700-b129-2924d9caa0c8,6/6/2022,0.56,0.07
067be17a-38d3-4a03-89f6-8755902ded15,6/6/2022,0.41,0.02
5e4b7f3c-d9f8-4eba-9738-26b25a70ccc1,6/6/2022,0.66,0.03
78f663f1-4360-4ef9-9f56-883bbeb5b8c9,6/6/2022,0.35,0.03
93ddd865-e75c-4a11-8d67-028b69b43ce2,6/6/2022,0.3,0.03
04e74726-02e7-488c-acb1-cb2368fe439c,6/6/2022,0.81,0.13
cecb38c2-dce3-4913-9377-a64e343cf1b8,6/6/2022,0.24,0.03
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,6/6/2022,0.39,0.01
f810980d-f9e5-433d-8d7b-6fd0b28ef69f,6/6/2022,0.2,0.01
7604dc69-5970-43cb-8dea-b83b8f2e0c6a,6/6/2022,0.66,0.09
68bd580b-4a47-461c-9b5c-6f03ff4c5588,6/6/2022,0.58,0.03
dcd23a1e-f5c0-4157-bf95-372c357b9dbf,6/6/2022,0.5,0.03
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,6/6/2022,0.45,0.03
9738f0ac-95e0-417f-976e-bc6be66eb636,6/6/2022,0.64,0.13
2381265f-c6b6-4eed-b612-05be3016ce84,6/6/2022,0.29,0.03
e5f6d686-c02b-4b04-b2f4-0a8de64f8bc7,6/6/2022,0.54,0.04
c596538a-c369-4e99-bc47-8619c87ba857,6/6/2022,0.57,0.05
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,6/6/2022,0.5,0.04
f6664721-82f6-4be7-a36c-45414ac7590e,6/6/2022,0.84,0.05
0fe77c09-c4bd-42e5-bce2-a4bd6b4db5d9,6/6/2022,0.42,0.03
caf6d8bc-6158-4861-bb88-bba309bb3e17,6/6/2022,0.81,0.16
cc955133-9e3a-4959-bc22-4eebe4236412,6/6/2022,0.88,0.06
11702f70-d6f2-4edc-aadd-060527a8b55b,6/6/2022,0.5,0
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,6/6/2022,0.59,0.09
2fd50bf2-e158-4ea6-a6d4-12131d322374,6/6/2022,0.42,0.04
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,6/6/2022,0.39,0.06
42d1861f-7e1c-4d83-b912-84a7351870c4,6/6/2022,0.89,0
cefa509f-c3db-4a0a-a591-436cda98f832,6/6/2022,0.97,0.02
d1326348-cea6-4e6b-bf82-b536959797ad,6/6/2022,0.57,0.04
bc079d17-2d44-442b-8bb5-40e9e3d7c161,6/6/2022,0.44,0.08
0c219f52-1435-4b21-994a-6a3bd25d974e,6/6/2022,0.31,0.02
33e193cf-2ae5-4763-a586-7d90d15746ca,6/6/2022,0.44,0.06
8b58fe38-1968-41e3-ae48-581e0bf98a2b,6/6/2022,0.34,0.02
1e2a43b1-10c7-4530-8582-9004904da430,6/6/2022,0.68,0.03
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,6/6/2022,0.43,0.07
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,6/6/2022,0.38,0.02
38892d97-929e-419b-8e77-28ead1e48ba9,6/6/2022,0.69,0.03
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,6/6/2022,0.44,0.05
7aaa534b-c9e7-4179-88f8-7ff117e532e8,6/6/2022,0.73,0.05
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,6/6/2022,0.43,0.05
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,6/6/2022,0.58,0.09
cf780027-663b-4d09-b52a-96014af1d864,6/6/2022,0.75,0.01
45b9f293-e216-4c4f-882c-97d9c14aede3,6/6/2022,0.28,0.01
323201ca-8674-4758-be32-7369a820c1c4,6/6/2022,0.46,0.03
12a5bc2f-f6e0-4f6e-970d-39a9886521db,6/6/2022,0.63,0.07
